order_id,customer_id,order_date,payment_method,order_status,Customer_ID_Status
O02904,C0405,22-05-2026,Net Banking,Delivered,Valid
O02905,C0616,28-01-2026,Net Banking,Cancelled,Valid
O02906,C0293,20-10-2025,COD,Delivered,Valid
O02907,C0354,12-07-2026,Credit Card,Delivered,Valid
O02908,C0008,01-06-2026,Debit Card,Delivered,Valid
O02909,C0773,21-09-2025,UPI,Delivered,Valid
O02910,C0065,10-03-2026,Debit Card,Processing,Valid
O02911,C0062,14-05-2026,COD,Delivered,Valid
O02912,C0691,27-07-2026,COD,Delivered,Valid
O02913,C0763,11-06-2026,UPI,Delivered,Valid
O02914,C0603,30-07-2026,Debit Card,Returned,Valid
O02915,C0698,07-05-2026,UPI,Cancelled,Valid
O02916,C0269,08-07-2026,Debit Card,Delivered,Valid
O02917,C0367,16-07-2026,COD,Delivered,Valid
O02918,C0512,01-12-2025,COD,Delivered,Valid
O02919,C0560,17-07-2026,Credit Card,Delivered,Valid
O02920,C0602,26-09-2025,UPI,Returned,Valid
O02921,C0362,26-01-2026,COD,Delivered,Valid
O02922,C0333,23-01-2026,COD,Delivered,Valid
O02923,C0464,17-09-2025,Credit Card,Processing,Valid
O02924,C0769,14-01-2026,COD,Delivered,Valid
O02925,C0143,10-12-2025,COD,Cancelled,Valid
O02926,C0153,21-01-2026,Debit Card,Delivered,Valid
O02927,C0445,04-06-2026,Credit Card,Delivered,Valid
O02928,C0608,03-10-2025,,Delivered,Valid
O02929,C0017,17-01-2026,COD,Delivered,Valid
O02930,C0278,20-12-2025,Credit Card,Delivered,Valid
O02931,C0510,17-01-2026,Credit Card,Delivered,Valid
O02932,C0563,20-11-2025,Credit Card,Delivered,Valid
O02933,C0499,07-05-2026,COD,Delivered,Valid
O02934,C0446,20-09-2025,COD,Returned,Valid
O02935,C0062,28-12-2025,UPI,Delivered,Valid
O02936,C0332,27-06-2026,COD,Cancelled,Valid
O02937,C0297,11-09-2025,Credit Card,Delivered,Valid
O02938,C0507,19-10-2025,COD,Delivered,Valid
O02939,C0014,05-12-2025,Credit Card,Delivered,Valid
O02940,C0646,07-12-2025,Net Banking,Delivered,Valid
O02941,C0627,01-09-2025,Net Banking,Delivered,Valid
O02942,C0543,22-11-2025,Debit Card,Processing,Valid
O02943,C0383,18-06-2026,Credit Card,Delivered,Valid
O02944,C0579,28-02-2026,UPI,Delivered,Valid
O02945,C0458,06-01-2026,COD,Delivered,Valid
O02946,C0215,15-12-2025,Credit Card,Delivered,Valid
O02947,C0650,01-03-2026,Debit Card,Delivered,Valid
O02948,C0349,22-04-2026,Debit Card,Returned,Valid
O02949,C0200,04-09-2025,Debit Card,Cancelled,Valid
O02950,C0587,26-10-2025,Net Banking,Cancelled,Valid
O02951,C0243,05-11-2025,COD,Cancelled,Valid
O02952,C0482,10-07-2025,Debit Card,Delivered,Valid
O02953,C0098,13-01-2026,Credit Card,Cancelled,Valid
O02954,C0330,11-08-2025,Net Banking,Delivered,Valid
O02955,C0474,05-05-2026,Debit Card,Delivered,Valid
O02956,C0461,16-01-2026,Credit Card,Processing,Valid
O02957,C0283,30-06-2026,Credit Card,Delivered,Valid
O02958,C0797,31-07-2025,COD,Delivered,Valid
O02959,C0229,21-05-2026,UPI,Delivered,Valid
O02960,C0365,14-05-2026,COD,Delivered,Valid
O02961,C0150,17-11-2025,Debit Card,Delivered,Valid
O02962,C0322,06-05-2026,Net Banking,Delivered,Valid
O02963,C0662,05-10-2025,Net Banking,Cancelled,Valid
O02964,C0124,29-11-2025,UPI,Processing,Valid
O02965,C0200,26-03-2026,Net Banking,Delivered,Valid
O02966,C0255,09-01-2026,COD,Returned,Valid
O02967,C0012,30-11-2025,Debit Card,Delivered,Valid
O02968,C0148,29-11-2025,UPI,Delivered,Valid
O02969,C0668,26-05-2026,COD,Delivered,Valid
O02970,C0378,24-02-2026,Credit Card,Delivered,Valid
O02971,C0641,12-01-2026,Net Banking,Delivered,Valid
O02972,C0609,13-02-2026,Debit Card,Delivered,Valid
O02973,C0281,19-02-2026,Debit Card,Delivered,Valid
O02974,C0724,07-05-2026,COD,Delivered,Valid
O02975,C0167,27-04-2026,Credit Card,Delivered,Valid
O02976,C0018,02-09-2025,UPI,Delivered,Valid
O02977,C0566,02-03-2026,Debit Card,Delivered,Valid
O02978,C0323,04-07-2026,COD,Delivered,Valid
O02979,C0027,18-05-2026,COD,Returned,Valid
O02980,C0332,19-01-2026,Credit Card,Delivered,Valid
O02981,C0628,25-07-2026,UPI,Returned,Valid
O02982,C0290,13-12-2025,Net Banking,Processing,Valid
O02983,C0583,21-07-2025,Net Banking,Delivered,Valid
O02984,C0741,03-07-2026,Credit Card,Delivered,Valid
O02985,C0066,04-08-2025,Credit Card,Delivered,Valid
O02986,C0105,25-03-2026,Credit Card,Processing,Valid
O02987,C0241,17-08-2025,Debit Card,Delivered,Valid
O02988,C0347,11-08-2025,COD,Delivered,Valid
O02989,C0769,05-08-2025,COD,Delivered,Valid
O02990,C0559,01-08-2025,Net Banking,Delivered,Valid
O02991,C0658,19-01-2026,Credit Card,Delivered,Valid
O02992,C0092,15-10-2025,COD,Delivered,Valid
O02993,C0119,26-07-2026,Debit Card,Delivered,Valid
O02994,C0246,29-07-2025,Net Banking,Delivered,Valid
O02995,C0054,26-05-2026,Credit Card,Delivered,Valid
O02996,C0044,22-07-2025,Credit Card,Processing,Valid
O02997,C0239,17-09-2025,Credit Card,Delivered,Valid
O02998,C0328,13-12-2025,COD,Processing,Valid
O02999,C0650,09-06-2026,COD,Delivered,Valid
O03000,C0523,27-07-2026,Debit Card,Delivered,Valid
