order_detail_id,order_id,Order_ID_Status,product_id,Product_ID_Status,quantity,Quantity_Status,discount,Discount_Status
OD003418,O01711,Valid,P116,Valid,1,Valid,0.25,Valid
OD003419,O01711,Valid,P048,Valid,2,Valid,0,Valid
OD003420,O01712,Valid,P032,Valid,1,Valid,0.05,Valid
OD003421,O01713,Valid,P045,Valid,2,Valid,0.25,Valid
OD003422,O01713,Valid,P013,Valid,4,Valid,0.05,Valid
OD003423,O01714,Valid,P064,Valid,1,Valid,0,Valid
OD003424,O01714,Valid,P025,Valid,2,Valid,0.15,Valid
OD003425,O01715,Valid,P049,Valid,1,Valid,0.1,Valid
OD003426,O01715,Valid,P022,Valid,1,Valid,0,Valid
OD003427,O01715,Valid,P040,Valid,1,Valid,0,Valid
OD003428,O01716,Valid,P077,Valid,1,Valid,0.2,Valid
OD003429,O01717,Valid,P120,Valid,4,Valid,0.15,Valid
OD003430,O01717,Valid,P103,Valid,3,Valid,0.2,Valid
OD003431,O01717,Valid,P038,Valid,1,Valid,0.25,Valid
OD003432,O01718,Valid,P059,Valid,4,Valid,0,Valid
OD003433,O01719,Valid,P073,Valid,1,Valid,0,Valid
OD003434,O01719,Valid,P145,Valid,1,Valid,0,Valid
OD003435,O01719,Valid,P019,Valid,2,Valid,0.25,Valid
OD003436,O01719,Valid,P056,Valid,2,Valid,0.1,Valid
OD003437,O01720,Valid,P039,Valid,3,Valid,0.25,Valid
OD003438,O01721,Valid,P121,Valid,1,Valid,0.15,Valid
OD003439,O01721,Valid,P034,Valid,2,Valid,0.15,Valid
OD003440,O01722,Valid,P084,Valid,1,Valid,0,Valid
OD003441,O01722,Valid,P099,Valid,3,Valid,0.25,Valid
OD003442,O01723,Valid,P035,Valid,1,Valid,0.15,Valid
OD003443,O01723,Valid,P076,Valid,3,Valid,0.2,Valid
OD003444,O01723,Valid,P003,Valid,1,Valid,0,Valid
OD003445,O01724,Valid,P047,Valid,1,Valid,0.25,Valid
OD003446,O01724,Valid,P060,Valid,1,Valid,0,Valid
OD003447,O01725,Valid,P125,Valid,2,Valid,0.15,Valid
OD003448,O01725,Valid,P110,Valid,4,Valid,0,Valid
OD003449,O01726,Valid,P067,Valid,2,Valid,0.1,Valid
OD003450,O01726,Valid,P144,Valid,1,Valid,0.15,Valid
OD003451,O01727,Valid,P140,Valid,2,Valid,0,Valid
OD003452,O01727,Valid,P009,Valid,1,Valid,0,Valid
OD003453,O01727,Valid,P095,Valid,2,Valid,0.2,Valid
OD003454,O01727,Valid,P103,Valid,1,Valid,0,Valid
OD003455,O01728,Valid,P001,Valid,2,Valid,0,Valid
OD003456,O01728,Valid,P115,Valid,2,Valid,0.1,Valid
OD003457,O01728,Valid,P105,Valid,2,Valid,0.05,Valid
OD003458,O01729,Valid,P040,Valid,4,Valid,0.25,Valid
OD003459,O01729,Valid,P075,Valid,1,Valid,0.05,Valid
OD003460,O01730,Valid,P079,Valid,2,Valid,0.05,Valid
OD003461,O01731,Valid,P042,Valid,1,Valid,0,Valid
OD003462,O01732,Valid,P050,Valid,2,Valid,0.2,Valid
OD003463,O01733,Valid,P081,Valid,1,Valid,0,Valid
OD003464,O01733,Valid,P104,Valid,1,Valid,0.1,Valid
OD003465,O01734,Valid,P127,Valid,3,Valid,0,Valid
OD003466,O01734,Valid,P051,Valid,1,Valid,0.1,Valid
OD003467,O01735,Valid,P016,Valid,1,Valid,0.1,Valid
OD003468,O01736,Valid,P148,Valid,4,Valid,0.2,Valid
OD003469,O01737,Valid,P012,Valid,1,Valid,0.2,Valid
OD003470,O01738,Valid,P150,Valid,2,Valid,0.2,Valid
OD003471,O01739,Valid,P051,Valid,2,Valid,0.1,Valid
OD003472,O01740,Valid,P054,Valid,2,Valid,0,Valid
OD003473,O01741,Valid,P077,Valid,3,Valid,0,Valid
OD003474,O01742,Valid,P076,Valid,1,Valid,0.15,Valid
OD003475,O01742,Valid,P080,Valid,2,Valid,0,Valid
OD003476,O01742,Valid,P071,Valid,4,Valid,0.05,Valid
OD003477,O01742,Valid,P115,Valid,2,Valid,0.1,Valid
OD003478,O01743,Valid,P114,Valid,3,Valid,0.15,Valid
OD003479,O01744,Valid,P033,Valid,1,Valid,0,Valid
OD003480,O01744,Valid,P058,Valid,1,Valid,0.2,Valid
OD003481,O01745,Valid,P121,Valid,4,Valid,0.25,Valid
OD003482,O01745,Valid,P106,Valid,2,Valid,0,Valid
OD003483,O01745,Valid,P083,Valid,4,Valid,0.1,Valid
OD003484,O01745,Valid,P020,Valid,3,Valid,0,Valid
OD003485,O01746,Valid,P143,Valid,2,Valid,0.2,Valid
OD003486,O01746,Valid,P092,Valid,1,Valid,0.2,Valid
OD003487,O01746,Valid,P023,Valid,1,Valid,0.25,Valid
OD003488,O01747,Valid,P089,Valid,1,Valid,0.05,Valid
OD003489,O01747,Valid,P021,Valid,2,Valid,0,Valid
OD003490,O01748,Valid,P010,Valid,2,Valid,0.25,Valid
OD003491,O01749,Valid,P143,Valid,4,Valid,0.05,Valid
OD003492,O01750,Valid,P001,Valid,1,Valid,0.15,Valid
OD003493,O01750,Valid,P089,Valid,3,Valid,0,Valid
OD003494,O01751,Valid,P025,Valid,1,Valid,0.05,Valid
OD003495,O01751,Valid,P083,Valid,3,Valid,0.25,Valid
OD003496,O01751,Valid,P116,Valid,2,Valid,0.1,Valid
OD003497,O01752,Valid,P094,Valid,2,Valid,0,Valid
OD003498,O01752,Valid,P064,Valid,3,Valid,0.1,Valid
OD003499,O01752,Valid,P030,Valid,4,Valid,0.1,Valid
OD003500,O01753,Valid,P013,Valid,1,Valid,0,Valid
OD003501,O01754,Valid,P063,Valid,3,Valid,0.05,Valid
OD003502,O01754,Valid,P004,Valid,1,Valid,0.05,Valid
OD003503,O01755,Valid,P139,Valid,1,Valid,0,Valid
OD003504,O01756,Valid,P064,Valid,1,Valid,0.25,Valid
OD003505,O01756,Valid,P140,Valid,2,Valid,0,Valid
OD003506,O01756,Valid,P039,Valid,3,Valid,0,Valid
OD003507,O01756,Valid,P046,Valid,2,Valid,0.1,Valid
OD003508,O01757,Valid,P042,Valid,1,Valid,0.15,Valid
OD003509,O01757,Valid,P011,Valid,1,Valid,0.25,Valid
OD003510,O01758,Valid,P142,Valid,3,Valid,0.05,Valid
OD003511,O01758,Valid,P103,Valid,,Missing,0.2,Valid
OD003512,O01759,Valid,P006,Valid,2,Valid,0,Valid
OD003513,O01759,Valid,P114,Valid,1,Valid,0.1,Valid
OD003514,O01759,Valid,P137,Valid,1,Valid,0,Valid
OD003515,O01760,Valid,P087,Valid,2,Valid,0.05,Valid
OD003516,O01760,Valid,P024,Valid,3,Valid,0.1,Valid
OD003517,O01761,Valid,P053,Valid,3,Valid,0.1,Valid
OD003518,O01761,Valid,P061,Valid,1,Valid,0,Valid
OD003519,O01761,Valid,P088,Valid,1,Valid,0,Valid
OD003520,O01762,Valid,P120,Valid,1,Valid,0.25,Valid
OD003521,O01762,Valid,P077,Valid,1,Valid,0.15,Valid
OD003522,O01763,Valid,P014,Valid,2,Valid,0,Valid
OD003523,O01763,Valid,P111,Valid,2,Valid,0.2,Valid
OD003524,O01764,Valid,P143,Valid,1,Valid,0.15,Valid
OD003525,O01764,Valid,P124,Valid,1,Valid,0,Valid
OD003526,O01765,Valid,P031,Valid,4,Valid,0.2,Valid
OD003527,O01765,Valid,P024,Valid,4,Valid,0.2,Valid
OD003528,O01765,Valid,P139,Valid,3,Valid,0.05,Valid
OD003529,O01766,Valid,P057,Valid,3,Valid,0.25,Valid
OD003530,O01766,Valid,P021,Valid,1,Valid,0.25,Valid
OD003531,O01766,Valid,P024,Valid,2,Valid,0.1,Valid
OD003532,O01766,Valid,P052,Valid,1,Valid,0,Valid
OD003533,O01767,Valid,P138,Valid,1,Valid,0.15,Valid
OD003534,O01768,Valid,P144,Valid,1,Valid,0.05,Valid
OD003535,O01769,Valid,P103,Valid,1,Valid,0,Valid
OD003536,O01770,Valid,P031,Valid,1,Valid,0.05,Valid
OD003537,O01770,Valid,P029,Valid,2,Valid,0.25,Valid
OD003538,O01770,Valid,P104,Valid,3,Valid,0.2,Valid
OD003539,O01771,Valid,P038,Valid,1,Valid,0.05,Valid
OD003540,O01772,Valid,P121,Valid,3,Valid,0,Valid
OD003541,O01773,Valid,P123,Valid,1,Valid,0.2,Valid
OD003542,O01773,Valid,P070,Valid,1,Valid,0.05,Valid
OD003543,O01774,Valid,P015,Valid,3,Valid,0.2,Valid
OD003544,O01774,Valid,P137,Valid,4,Valid,0,Valid
OD003545,O01775,Valid,P051,Valid,4,Valid,0,Valid
OD003546,O01775,Valid,P021,Valid,1,Valid,0.1,Valid
OD003547,O01775,Valid,P114,Valid,3,Valid,0,Valid
OD003548,O01776,Valid,P147,Valid,1,Valid,0.1,Valid
OD003549,O01776,Valid,P087,Valid,4,Valid,0.1,Valid
OD003550,O01776,Valid,P063,Valid,4,Valid,0.1,Valid
OD003551,O01776,Valid,P148,Valid,2,Valid,0,Valid
OD003552,O01777,Valid,P105,Valid,3,Valid,0.25,Valid
OD003553,O01777,Valid,P047,Valid,2,Valid,0.1,Valid
OD003554,O01777,Valid,P064,Valid,1,Valid,0.05,Valid
OD003555,O01777,Valid,P084,Valid,1,Valid,0,Valid
OD003556,O01778,Valid,P099,Valid,1,Valid,0.2,Valid
OD003557,O01779,Valid,P078,Valid,1,Valid,0.05,Valid
OD003558,O01779,Valid,P005,Valid,2,Valid,0.25,Valid
OD003559,O01780,Valid,P115,Valid,1,Valid,0.1,Valid
OD003560,O01780,Valid,P002,Valid,2,Valid,0.1,Valid
OD003561,O01781,Valid,P085,Valid,4,Valid,0,Valid
OD003562,O01782,Valid,P061,Valid,2,Valid,0.1,Valid
OD003563,O01782,Valid,P011,Valid,1,Valid,0.1,Valid
OD003564,O01783,Valid,P003,Valid,3,Valid,0.15,Valid
OD003565,O01783,Valid,P095,Valid,3,Valid,0,Valid
OD003566,O01783,Valid,P012,Valid,3,Valid,0.2,Valid
OD003567,O01783,Valid,P034,Valid,2,Valid,0.05,Valid
OD003568,O01784,Valid,P003,Valid,2,Valid,0,Valid
OD003569,O01784,Valid,P140,Valid,2,Valid,0,Valid
OD003570,O01784,Valid,P031,Valid,1,Valid,0,Valid
OD003571,O01784,Valid,P056,Valid,4,Valid,0.2,Valid
OD003572,O01785,Valid,P008,Valid,1,Valid,0.05,Valid
OD003573,O01786,Valid,P006,Valid,2,Valid,0.05,Valid
OD003574,O01787,Valid,P041,Valid,3,Valid,0,Valid
OD003575,O01788,Valid,P118,Valid,3,Valid,0.15,Valid
OD003576,O01788,Valid,P095,Valid,1,Valid,0,Valid
OD003577,O01788,Valid,P146,Valid,4,Valid,0,Valid
OD003578,O01788,Valid,P120,Valid,2,Valid,0.2,Valid
OD003579,O01789,Valid,P048,Valid,2,Valid,0.2,Valid
OD003580,O01789,Valid,P101,Valid,2,Valid,0.1,Valid
OD003581,O01789,Valid,P011,Valid,1,Valid,0,Valid
OD003582,O01789,Valid,P013,Valid,4,Valid,0.1,Valid
OD003583,O01790,Valid,P127,Valid,1,Valid,0.2,Valid
OD003584,O01791,Valid,P066,Valid,4,Valid,0.05,Valid
OD003585,O01792,Valid,P036,Valid,1,Valid,0.2,Valid
OD003586,O01792,Valid,P012,Valid,2,Valid,0.15,Valid
OD003587,O01792,Valid,P082,Valid,1,Valid,0.2,Valid
OD003588,O01793,Valid,P085,Valid,1,Valid,0.15,Valid
OD003589,O01794,Valid,P032,Valid,2,Valid,0,Valid
OD003590,O01795,Valid,P144,Valid,2,Valid,0.1,Valid
OD003591,O01795,Valid,P031,Valid,1,Valid,0.2,Valid
OD003592,O01795,Valid,P141,Valid,1,Valid,0.15,Valid
OD003593,O01796,Valid,P073,Valid,4,Valid,0.25,Valid
OD003594,O01797,Valid,P085,Valid,2,Valid,0.1,Valid
OD003595,O01798,Valid,P043,Valid,2,Valid,0.25,Valid
OD003596,O01799,Valid,P095,Valid,,Missing,0.15,Valid
OD003597,O01799,Valid,P039,Valid,2,Valid,0,Valid
OD003598,O01799,Valid,P032,Valid,1,Valid,0.2,Valid
OD003599,O01800,Valid,P098,Valid,1,Valid,0.25,Valid
OD003600,O01800,Valid,P004,Valid,2,Valid,0,Valid
OD003601,O01801,Valid,P108,Valid,2,Valid,0,Valid
OD003602,O01801,Valid,P036,Valid,2,Valid,0,Valid
OD003603,O01801,Valid,P080,Valid,1,Valid,0.1,Valid
OD003604,O01801,Valid,P139,Valid,4,Valid,0.2,Valid
OD003605,O01802,Valid,P108,Valid,2,Valid,0,Valid
OD003606,O01803,Valid,P051,Valid,1,Valid,0.25,Valid
OD003607,O01804,Valid,P094,Valid,2,Valid,0.05,Valid
OD003608,O01805,Valid,P019,Valid,1,Valid,0,Valid
OD003609,O01806,Valid,P002,Valid,1,Valid,0.2,Valid
OD003610,O01806,Valid,P018,Valid,3,Valid,0.2,Valid
OD003611,O01806,Valid,P113,Valid,1,Valid,0.1,Valid
OD003612,O01807,Valid,P025,Valid,2,Valid,0,Valid
OD003613,O01807,Valid,P081,Valid,1,Valid,0.15,Valid
OD003614,O01808,Valid,P147,Valid,1,Valid,0,Valid
OD003615,O01808,Valid,P016,Valid,1,Valid,0.05,Valid
OD003616,O01809,Valid,P020,Valid,1,Valid,0,Valid
OD003617,O01810,Valid,P084,Valid,2,Valid,0.15,Valid
OD003618,O01810,Valid,P079,Valid,1,Valid,0,Valid
OD003619,O01811,Valid,P097,Valid,1,Valid,0,Valid
OD003620,O01811,Valid,P068,Valid,3,Valid,0.25,Valid
OD003621,O01811,Valid,P094,Valid,1,Valid,0.2,Valid
OD003622,O01812,Valid,P150,Valid,1,Valid,0.2,Valid
OD003623,O01812,Valid,P014,Valid,2,Valid,0,Valid
OD003624,O01813,Valid,P021,Valid,3,Valid,0.15,Valid
OD003625,O01813,Valid,P135,Valid,2,Valid,0.1,Valid
OD003626,O01814,Valid,P077,Valid,2,Valid,0,Valid
OD003627,O01814,Valid,P104,Valid,2,Valid,0.05,Valid
OD003628,O01815,Valid,P032,Valid,1,Valid,0,Valid
OD003629,O01815,Valid,P142,Valid,1,Valid,0.2,Valid
OD003630,O01816,Valid,P127,Valid,3,Valid,0.2,Valid
OD003631,O01816,Valid,P068,Valid,2,Valid,0.1,Valid
OD003632,O01817,Valid,P141,Valid,1,Valid,0.2,Valid
OD003633,O01817,Valid,P002,Valid,2,Valid,0,Valid
OD003634,O01818,Valid,P048,Valid,4,Valid,0.2,Valid
OD003635,O01818,Valid,P063,Valid,1,Valid,0.15,Valid
OD003636,O01818,Valid,P123,Valid,1,Valid,0,Valid
OD003637,O01818,Valid,P122,Valid,4,Valid,0,Valid
OD003638,O01819,Valid,P026,Valid,1,Valid,0.15,Valid
OD003639,O01819,Valid,P145,Valid,1,Valid,0.1,Valid
OD003640,O01819,Valid,P048,Valid,2,Valid,0,Valid
OD003641,O01819,Valid,P042,Valid,1,Valid,0,Valid
OD003642,O01820,Valid,P037,Valid,1,Valid,0.15,Valid
OD003643,O01820,Valid,P123,Valid,4,Valid,0.1,Valid
OD003644,O01820,Valid,P055,Valid,1,Valid,0.05,Valid
OD003645,O01820,Valid,P035,Valid,1,Valid,0,Valid
OD003646,O01821,Valid,P144,Valid,4,Valid,0,Valid
OD003647,O01821,Valid,P035,Valid,4,Valid,0.1,Valid
OD003648,O01821,Valid,P083,Valid,4,Valid,0.1,Valid
OD003649,O01821,Valid,P062,Valid,2,Valid,0.15,Valid
OD003650,O01822,Valid,P048,Valid,2,Valid,0,Valid
OD003651,O01822,Valid,P067,Valid,2,Valid,0.2,Valid
OD003652,O01822,Valid,P043,Valid,1,Valid,0,Valid
OD003653,O01822,Valid,P113,Valid,3,Valid,0.15,Valid
OD003654,O01823,Valid,P087,Valid,1,Valid,0.2,Valid
OD003655,O01823,Valid,P037,Valid,1,Valid,0,Valid
OD003656,O01823,Valid,P012,Valid,2,Valid,0,Valid
OD003657,O01823,Valid,P035,Valid,1,Valid,0.2,Valid
OD003658,O01824,Valid,P017,Valid,2,Valid,0.15,Valid
OD003659,O01825,Valid,P059,Valid,4,Valid,0.25,Valid
OD003660,O01826,Valid,P133,Valid,1,Valid,0.05,Valid
OD003661,O01827,Valid,P055,Valid,1,Valid,0.1,Valid
OD003662,O01828,Valid,P019,Valid,2,Valid,0,Valid
OD003663,O01828,Valid,P135,Valid,4,Valid,0.2,Valid
OD003664,O01828,Valid,P039,Valid,2,Valid,0.05,Valid
OD003665,O01829,Valid,P083,Valid,3,Valid,0.05,Valid
OD003666,O01829,Valid,P022,Valid,1,Valid,0.1,Valid
OD003667,O01829,Valid,P085,Valid,1,Valid,0.1,Valid
OD003668,O01829,Valid,P069,Valid,1,Valid,0.1,Valid
OD003669,O01830,Valid,P018,Valid,2,Valid,0,Valid
OD003670,O01830,Valid,P052,Valid,1,Valid,0,Valid
OD003671,O01831,Valid,P101,Valid,4,Valid,0.05,Valid
OD003672,O01832,Valid,P055,Valid,3,Valid,0,Valid
OD003673,O01833,Valid,P111,Valid,3,Valid,0.2,Valid
OD003674,O01834,Valid,P039,Valid,2,Valid,0.1,Valid
OD003675,O01834,Valid,P033,Valid,1,Valid,0,Valid
OD003676,O01834,Valid,P127,Valid,1,Valid,0.1,Valid
OD003677,O01834,Valid,P116,Valid,3,Valid,0.15,Valid
OD003678,O01835,Valid,P009,Valid,1,Valid,0.2,Valid
OD003679,O01835,Valid,P102,Valid,2,Valid,0,Valid
OD003680,O01835,Valid,P103,Valid,4,Valid,0.1,Valid
OD003681,O01836,Valid,P054,Valid,2,Valid,0.05,Valid
OD003682,O01837,Valid,P061,Valid,2,Valid,0.25,Valid
OD003683,O01838,Valid,P086,Valid,2,Valid,0.05,Valid
OD003684,O01839,Valid,P129,Valid,4,Valid,0.05,Valid
OD003685,O01840,Valid,P074,Valid,1,Valid,0.2,Valid
OD003686,O01841,Valid,P010,Valid,1,Valid,0.1,Valid
OD003687,O01841,Valid,P122,Valid,1,Valid,0,Valid
OD003688,O01841,Valid,P077,Valid,3,Valid,0.2,Valid
OD003689,O01841,Valid,P014,Valid,4,Valid,0.1,Valid
OD003690,O01842,Valid,P094,Valid,1,Valid,0.1,Valid
OD003691,O01842,Valid,P130,Valid,2,Valid,0.1,Valid
OD003692,O01843,Valid,P096,Valid,2,Valid,0,Valid
OD003693,O01844,Valid,P111,Valid,1,Valid,0.2,Valid
OD003694,O01844,Valid,P041,Valid,2,Valid,0,Valid
OD003695,O01844,Valid,P004,Valid,4,Valid,0.15,Valid
OD003696,O01844,Valid,P011,Valid,3,Valid,0.05,Valid
OD003697,O01845,Valid,P104,Valid,3,Valid,0,Valid
OD003698,O01845,Valid,P068,Valid,1,Valid,0.15,Valid
OD003699,O01845,Valid,P106,Valid,2,Valid,0.05,Valid
OD003700,O01846,Valid,P125,Valid,3,Valid,0.15,Valid
OD003701,O01847,Valid,P027,Valid,2,Valid,0,Valid
OD003702,O01848,Valid,P147,Valid,3,Valid,0.15,Valid
OD003703,O01848,Valid,P125,Valid,4,Valid,0.15,Valid
OD003704,O01849,Valid,P072,Valid,2,Valid,0.2,Valid
OD003705,O01849,Valid,P020,Valid,2,Valid,0.1,Valid
OD003706,O01849,Valid,P066,Valid,1,Valid,0.15,Valid
OD003707,O01850,Valid,P081,Valid,2,Valid,0.2,Valid
OD003708,O01850,Valid,P004,Valid,4,Valid,0.2,Valid
OD003709,O01850,Valid,P073,Valid,1,Valid,0,Valid
OD003710,O01851,Valid,P107,Valid,1,Valid,0,Valid
OD003711,O01851,Valid,P112,Valid,3,Valid,0,Valid
OD003712,O01851,Valid,P076,Valid,2,Valid,0.05,Valid
OD003713,O01851,Valid,P056,Valid,2,Valid,0,Valid
OD003714,O01852,Valid,P026,Valid,1,Valid,0.2,Valid
OD003715,O01853,Valid,P150,Valid,4,Valid,0.2,Valid
OD003716,O01853,Valid,P137,Valid,1,Valid,0.2,Valid
OD003717,O01854,Valid,P027,Valid,1,Valid,0,Valid
OD003718,O01854,Valid,P085,Valid,1,Valid,0,Valid
OD003719,O01854,Valid,P074,Valid,1,Valid,0.2,Valid
OD003720,O01854,Valid,P144,Valid,1,Valid,0,Valid
OD003721,O01855,Valid,P116,Valid,1,Valid,0,Valid
OD003722,O01855,Valid,P112,Valid,4,Valid,0.15,Valid
OD003723,O01855,Valid,P042,Valid,2,Valid,0.2,Valid
OD003724,O01856,Valid,P128,Valid,1,Valid,0,Valid
OD003725,O01857,Valid,P042,Valid,3,Valid,0.15,Valid
OD003726,O01857,Valid,P088,Valid,3,Valid,0.1,Valid
OD003727,O01857,Valid,P102,Valid,1,Valid,0.25,Valid
OD003728,O01857,Valid,P119,Valid,2,Valid,0.25,Valid
OD003729,O01858,Valid,P135,Valid,1,Valid,0,Valid
OD003730,O01858,Valid,P037,Valid,2,Valid,0.15,Valid
OD003731,O01859,Valid,P140,Valid,1,Valid,0.2,Valid
OD003732,O01859,Valid,P124,Valid,2,Valid,0.25,Valid
OD003733,O01859,Valid,P015,Valid,1,Valid,0,Valid
OD003734,O01860,Valid,P134,Valid,2,Valid,0.2,Valid
OD003735,O01860,Valid,P013,Valid,1,Valid,0.2,Valid
OD003736,O01861,Valid,P066,Valid,2,Valid,0.2,Valid
OD003737,O01862,Valid,P103,Valid,1,Valid,0.1,Valid
OD003738,O01863,Valid,P148,Valid,2,Valid,0,Valid
OD003739,O01863,Valid,P138,Valid,4,Valid,0.2,Valid
OD003740,O01863,Valid,P070,Valid,1,Valid,0.15,Valid
OD003741,O01864,Valid,P114,Valid,2,Valid,0.25,Valid
OD003742,O01864,Valid,P069,Valid,4,Valid,0.1,Valid
OD003743,O01865,Valid,P139,Valid,1,Valid,0,Valid
OD003744,O01866,Valid,P114,Valid,4,Valid,0,Valid
OD003745,O01866,Valid,P040,Valid,1,Valid,0.25,Valid
OD003746,O01866,Valid,P052,Valid,2,Valid,0,Valid
OD003747,O01866,Valid,P102,Valid,2,Valid,0,Valid
OD003748,O01867,Valid,P022,Valid,2,Valid,0,Valid
OD003749,O01867,Valid,P099,Valid,1,Valid,0,Valid
OD003750,O01868,Valid,P083,Valid,1,Valid,0.2,Valid
OD003751,O01868,Valid,P092,Valid,2,Valid,0.2,Valid
OD003752,O01869,Valid,P105,Valid,1,Valid,0.1,Valid
OD003753,O01869,Valid,P072,Valid,3,Valid,0.15,Valid
OD003754,,Missing,P083,Valid,4,Valid,0.25,Valid
OD003755,O01870,Valid,P084,Valid,1,Valid,0.1,Valid
OD003756,O01871,Valid,P026,Valid,1,Valid,0.05,Valid
OD003757,O01872,Valid,P111,Valid,1,Valid,0,Valid
OD003758,O01872,Valid,P071,Valid,1,Valid,0.1,Valid
OD003759,O01873,Valid,P115,Valid,2,Valid,0.25,Valid
OD003760,O01873,Valid,P087,Valid,4,Valid,0.1,Valid
OD003761,O01874,Valid,P136,Valid,1,Valid,0,Valid
OD003762,O01874,Valid,P034,Valid,2,Valid,0.1,Valid
OD003763,O01874,Valid,P075,Valid,1,Valid,0.05,Valid
OD003764,O01874,Valid,P015,Valid,1,Valid,0,Valid
OD003765,O01875,Valid,P045,Valid,1,Valid,0.25,Valid
OD003766,O01876,Valid,P067,Valid,1,Valid,0.25,Valid
OD003767,O01877,Valid,P121,Valid,1,Valid,0,Valid
OD003768,O01877,Valid,P076,Valid,4,Valid,0.25,Valid
OD003769,O01878,Valid,P052,Valid,2,Valid,0,Valid
OD003770,O01878,Valid,P136,Valid,2,Valid,0.25,Valid
OD003771,O01878,Valid,P105,Valid,1,Valid,0.25,Valid
OD003772,O01878,Valid,P137,Valid,1,Valid,0.25,Valid
OD003773,O01879,Valid,P011,Valid,2,Valid,0,Valid
OD003774,O01879,Valid,P017,Valid,1,Valid,0.1,Valid
OD003775,O01880,Valid,P012,Valid,2,Valid,0.05,Valid
OD003776,O01881,Valid,P069,Valid,3,Valid,0.1,Valid
OD003777,O01881,Valid,P040,Valid,1,Valid,0,Valid
OD003778,O01881,Valid,P055,Valid,1,Valid,0.25,Valid
OD003779,O01881,Valid,P132,Valid,3,Valid,0.05,Valid
OD003780,O01882,Valid,P013,Valid,1,Valid,0,Valid
OD003781,O01882,Valid,P139,Valid,2,Valid,0.25,Valid
OD003782,O01882,Valid,P137,Valid,4,Valid,0.05,Valid
OD003783,O01883,Valid,P018,Valid,3,Valid,0.15,Valid
OD003784,O01883,Valid,P055,Valid,1,Valid,0.15,Valid
OD003785,O01883,Valid,P069,Valid,4,Valid,0.1,Valid
OD003786,O01884,Valid,P017,Valid,4,Valid,0.25,Valid
OD003787,O01884,Valid,P122,Valid,4,Valid,0.15,Valid
OD003788,O01884,Valid,P125,Valid,2,Valid,0,Valid
OD003789,O01885,Valid,P070,Valid,1,Valid,0,Valid
OD003790,O01885,Valid,P087,Valid,1,Valid,0.05,Valid
OD003791,O01885,Valid,P040,Valid,2,Valid,0.15,Valid
OD003792,O01885,Valid,P143,Valid,1,Valid,0.15,Valid
OD003793,O01886,Valid,P077,Valid,1,Valid,0,Valid
OD003794,O01887,Valid,P053,Valid,4,Valid,0.25,Valid
OD003795,O01887,Valid,P091,Valid,2,Valid,0.25,Valid
OD003796,O01888,Valid,P126,Valid,1,Valid,0.15,Valid
OD003797,O01888,Valid,P077,Valid,1,Valid,0.1,Valid
OD003798,O01888,Valid,P131,Valid,3,Valid,0.2,Valid
OD003799,O01889,Valid,P147,Valid,1,Valid,0.2,Valid
OD003800,O01890,Valid,P087,Valid,2,Valid,0.25,Valid
OD003801,O01891,Valid,P141,Valid,3,Valid,0.1,Valid
OD003802,O01891,Valid,P012,Valid,1,Valid,0,Valid
OD003803,O01891,Valid,P036,Valid,3,Valid,0.15,Valid
OD003804,O01892,Valid,P070,Valid,1,Valid,0.2,Valid
OD003805,O01893,Valid,P012,Valid,2,Valid,0.15,Valid
OD003806,O01893,Valid,P060,Valid,4,Valid,0,Valid
OD003807,O01893,Valid,P024,Valid,1,Valid,0.15,Valid
OD003808,O01893,Valid,P091,Valid,1,Valid,0.15,Valid
OD003809,O01894,Valid,P005,Valid,1,Valid,0,Valid
OD003810,O01894,Valid,P120,Valid,1,Valid,0,Valid
OD003811,O01894,Valid,P049,Valid,2,Valid,0.2,Valid
OD003812,O01894,Valid,P080,Valid,2,Valid,0.2,Valid
OD003813,O01895,Valid,P121,Valid,2,Valid,0.1,Valid
OD003814,O01895,Valid,P074,Valid,2,Valid,0.05,Valid
OD003815,O01896,Valid,P094,Valid,3,Valid,0.05,Valid
OD003816,O01896,Valid,P030,Valid,1,Valid,0.15,Valid
OD003817,O01897,Valid,P069,Valid,3,Valid,0,Valid
OD003818,O01897,Valid,P134,Valid,1,Valid,0,Valid
OD003819,O01898,Valid,P134,Valid,4,Valid,0.15,Valid
OD003820,O01898,Valid,P034,Valid,1,Valid,0.25,Valid
OD003821,O01899,Valid,P134,Valid,4,Valid,0.05,Valid
OD003822,O01899,Valid,P102,Valid,1,Valid,0.15,Valid
OD003823,O01899,Valid,P132,Valid,2,Valid,0,Valid
OD003824,O01900,Valid,P057,Valid,1,Valid,0.1,Valid
OD003825,O01901,Valid,P093,Valid,3,Valid,0.15,Valid
OD003826,O01902,Valid,P072,Valid,2,Valid,0.1,Valid
OD003827,O01902,Valid,P043,Valid,4,Valid,0.1,Valid
OD003828,O01903,Valid,P133,Valid,1,Valid,0,Valid
OD003829,O01904,Valid,P114,Valid,2,Valid,0,Valid
OD003830,O01904,Valid,P050,Valid,4,Valid,0.15,Valid
OD003831,O01904,Valid,P001,Valid,1,Valid,0.2,Valid
OD003832,O01904,Valid,P099,Valid,3,Valid,0.2,Valid
OD003833,O01905,Valid,P096,Valid,1,Valid,0.25,Valid
OD003834,O01906,Valid,P024,Valid,2,Valid,0.15,Valid
